Question ID,Question,Source,Answers
178,what are your best tips for entertaining young kids during the stay at home orders in the time of the covid crisis,data/TSVs/Quora_Dataset.tsv,"'talk with your children about the outbreak, try to stay calm, and reassure them that they are safe. if appropriate, explain to them that most illness from covid seems to be mild.'"
179,while schools out can my child hang out with their friends,data/TSVs/CDC_Dataset.tsv,"'while school is out, children should not have in person playdates with children from other households. if children are playing outside their own homes, it is essential that they remain 6 feet from anyone who is not in their own household. '"
180,while schools out how can i help my child continue learning,data/TSVs/CDC_Dataset.tsv,"'stay in touch with your childs school.', 'talk to the school or facility about their emergency operations plan.'"
180,how can i prepare in case my childs school child care facility or university is dismissed ,data/TSVs/CDC_Dataset.tsv,"'stay in touch with your childs school.', 'talk to the school or facility about their emergency operations plan.'"
181,while schools out will kids have access to meals,data/TSVs/CDC_Dataset.tsv,'many schools are keeping school facilities open to allow families to pick up meals or are providing grab and go meals at a central location.'
182,what can i do if my child has difficulties adjusting to new routines and following recommendations,data/TSVs/CDC_Dataset.tsv,"'behavioral techniques can be used to address behavioral challenges and to develop new routines. these include social stories, video modeling, picture schedules, and visual cues. try rewarding your child in small ways with his or her favorite non food treat or activities to help switch routines and to follow recommendations. '"
183,how can my family cope with the added stress,data/TSVs/CDC_Dataset.tsv,"'it is important to continue your familys coping methods, including reaching out to other family members, friends, support groups, and organizations that have been helpful in the past. '"
183,how do i stay positive with covid,data/TSVs/Quora_Dataset.tsv,"'it is important to continue your familys coping methods, including reaching out to other family members, friends, support groups, and organizations that have been helpful in the past. '"
183,how are you coping during the covid crisis,data/TSVs/Quora_Dataset.tsv,"'it is important to continue your familys coping methods, including reaching out to other family members, friends, support groups, and organizations that have been helpful in the past. '"
183,how can i ease my anxiety during pandemics,data/TSVs/Quora_Dataset.tsv,"'it is important to continue your familys coping methods, including reaching out to other family members, friends, support groups, and organizations that have been helpful in the past. '"
183,how do we cope with stress during covid,data/TSVs/Quora_Dataset.tsv,"'it is important to continue your familys coping methods, including reaching out to other family members, friends, support groups, and organizations that have been helpful in the past. '"
184,what if my childs symptoms of their underlying medical condition or complex chronic medical condition get worse,data/TSVs/CDC_Dataset.tsv,'call your childs healthcare provider if you have any concerns about your childs medical conditions.'
185,what if my child needs to go to the hospital,data/TSVs/CDC_Dataset.tsv,'ask the healthcare provider to let the hospital know you are coming and to share the important information the hospital will need to know to care for your child.'
186,how can my family and i prepare for covid,data/TSVs/CDC_Dataset.tsv,"'create a household plan of action to help protect your health and the health of those you care about in the event of an outbreak of covid in your community .', 'practice everyday preventive actions to help reduce your risk of getting sick and remind everyone in your home to do the same.'"
186,what steps can my family take to reduce our risk of getting covid,data/TSVs/CDC_Dataset.tsv,"'create a household plan of action to help protect your health and the health of those you care about in the event of an outbreak of covid in your community .', 'practice everyday preventive actions to help reduce your risk of getting sick and remind everyone in your home to do the same.'"
186,what are some tips to help prepare in the event that covid becomes a pandemic,data/TSVs/Quora_Dataset.tsv,"'create a household plan of action to help protect your health and the health of those you care about in the event of an outbreak of covid in your community .', 'practice everyday preventive actions to help reduce your risk of getting sick and remind everyone in your home to do the same.'"
187,how can i prepare for covid at work,data/TSVs/CDC_Dataset.tsv,"'plan for potential changes at your workplace. talk to your employer about their emergency operations plan, including sick leave policies and telework options. '"
